trade_id_ref,expected_settle_date,actual_settle_date,settlement_status,settlement_amount,currency
kraken:105348784,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348785,2026-08-20,2026-08-19,settled,29.14,USD
binance:6582464775,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582464777,2026-08-20,2026-08-19,settled,940.27,USD
binance:6582464804,2026-08-20,2026-08-19,settled,54.95,USD
binance:6582464814,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582464815,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582464816,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464818,2026-08-20,2026-08-19,settled,122.25,USD
binance:6582464840,2026-08-20,2026-08-19,settled,38.46,USD
binance:6582464847,2026-08-20,2026-08-20,settled,16.48,USD
binance:6582464850,2026-08-20,2026-08-19,settled,1373.63,USD
coinbase:1073150509,2026-08-20,2026-08-19,settled,21.45,USD
coinbase:1073150510,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582464852,2026-08-20,2026-08-19,settled,1387.36,USD
binance:6582464861,2026-08-20,2026-08-19,settled,12105.07,USD
binance:6582464871,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464876,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464878,2026-08-20,2026-08-19,settled,9.62,USD
binance:6582464879,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582464881,2026-08-20,2026-08-19,settled,1490.35,USD
coinbase:1073150511,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464903,2026-08-20,2026-08-19,settled,61.81,USD
binance:6582464914,2026-08-24,2026-08-22,settled,32.97,USD
binance:6582464920,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582464922,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464927,2026-08-20,2026-08-19,settled,54.94,USD
binance:6582464937,2026-08-24,2026-08-21,settled,16.48,USD
binance:6582464940,2026-08-20,2026-08-19,settled,78.98,USD
binance:6582464954,2026-08-20,2026-08-19,settled,27.47,USD
binance:6582464959,2026-08-20,2026-08-19,settled,18.54,USD
coinbase:1073150512,2026-08-20,2026-08-19,settled,242.32,USD
coinbase:1073150514,2026-08-20,2026-08-19,settled,9715.42,USD
coinbase:1073150513,2026-08-20,2026-08-19,settled,960.66,USD
coinbase:1073150515,2026-08-20,2026-08-19,settled,46.79,USD
coinbase:1073150517,2026-08-20,2026-08-19,settled,2.94,USD
coinbase:1073150516,2026-08-20,2026-08-19,settled,1067.85,USD
coinbase:1073150520,2026-08-20,2026-08-19,settled,24.70,USD
coinbase:1073150519,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150518,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150524,2026-08-20,2026-08-19,settled,72.94,USD
coinbase:1073150523,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150522,2026-08-24,2026-08-22,settled,24.70,USD
coinbase:1073150521,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150525,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582464965,2026-08-20,2026-08-19,settled,14.42,USD
coinbase:1073150528,2026-08-20,2026-08-19,settled,3247.24,USD
coinbase:1073150527,2026-08-20,2026-08-19,settled,3247.22,USD
coinbase:1073150526,2026-08-20,2026-08-19,settled,3020.08,USD
coinbase:1073150529,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348786,2026-08-20,2026-08-19,settled,54.03,USD
coinbase:1073150530,2026-08-20,2026-08-19,settled,42.31,USD
coinbase:1073150531,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464966,2026-08-20,2026-08-19,settled,19.23,USD
binance:6582464967,2026-08-20,2026-08-19,settled,33.65,USD
coinbase:1073150532,2026-08-20,2026-08-19,settled,395.84,USD
coinbase:1073150533,2026-08-20,2026-08-19,settled,141.34,USD
coinbase:1073150534,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582464973,2026-08-20,2026-08-19,settled,99.58,USD
binance:6582464981,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464983,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464984,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464985,2026-08-20,2026-08-19,settled,2997.75,USD
binance:6582464986,2026-08-20,2026-08-19,settled,2997.75,USD
binance:6582464987,2026-08-20,2026-08-19,settled,2997.75,USD
binance:6582464989,2026-08-20,2026-08-19,settled,8700.00,USD
binance:6582464991,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464992,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464993,2026-08-20,2026-08-19,settled,1199.10,USD
binance:6582464994,2026-08-20,2026-08-19,settled,2864.52,USD
binance:6582464995,2026-08-20,2026-08-19,settled,2864.52,USD
binance:6582464997,2026-08-20,2026-08-19,settled,2997.75,USD
binance:6582464999,2026-08-20,2026-08-19,settled,3379.59,USD
binance:6582465000,2026-08-20,2026-08-19,settled,770.56,USD
binance:6582465001,2026-08-20,2026-08-19,settled,179.25,USD
binance:6582465002,2026-08-20,2026-08-19,settled,73768.69,USD
binance:6582465022,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465023,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465024,2026-08-20,2026-08-19,settled,274.71,USD
binance:6582465025,2026-08-20,2026-08-19,settled,22.66,USD
binance:6582465029,2026-08-20,2026-08-19,settled,901.07,USD
binance:6582465031,2026-08-20,2026-08-19,settled,899.69,USD
binance:6582465032,2026-08-20,2026-08-19,settled,899.69,USD
binance:6582465033,2026-08-20,2026-08-19,settled,231.45,USD
binance:6582465037,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465038,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465041,2026-08-20,2026-08-19,settled,945.03,USD
binance:6582465042,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465043,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465044,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582465046,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465050,2026-08-24,2026-08-21,settled,5.49,USD
binance:6582465051,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465054,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465055,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465056,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465059,2026-08-20,2026-08-19,settled,1324.16,USD
binance:6582465060,2026-08-20,2026-08-19,settled,82.42,USD
binance:6582465061,2026-08-20,2026-08-19,settled,1757.53,USD
binance:6582465062,2026-08-20,2026-08-19,settled,605.07,USD
binance:6582465063,2026-08-20,2026-08-19,settled,494.50,USD
binance:6582465064,2026-08-20,2026-08-19,settled,501.37,USD
binance:6582465065,2026-08-20,2026-08-19,settled,487.63,USD
binance:6582465066,2026-08-20,2026-08-19,settled,859.88,USD
binance:6582465067,2026-08-20,2026-08-19,settled,590.65,USD
binance:6582465068,2026-08-20,2026-08-19,settled,2593.37,USD
binance:6582465074,2026-08-20,2026-08-19,settled,2953.26,USD
binance:6582465076,2026-08-20,2026-08-19,settled,2170.99,USD
binance:6582465077,2026-08-20,2026-08-19,settled,8290.42,USD
binance:6582465082,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582465084,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582465086,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465087,2026-08-20,2026-08-19,settled,2927.20,USD
binance:6582465092,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465093,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582465095,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582465099,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465101,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465102,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465103,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465104,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465107,2026-08-20,2026-08-19,settled,127.06,USD
binance:6582465111,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465112,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465113,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465116,2026-08-20,2026-08-19,settled,5.49,USD
coinbase:1073150535,2026-08-20,2026-08-19,settled,20.72,USD
binance:6582465117,2026-08-20,2026-08-19,settled,1794.03,USD
coinbase:1073150538,2026-08-20,2026-08-19,settled,128.56,USD
coinbase:1073150537,2026-08-20,2026-08-19,settled,420.02,USD
coinbase:1073150536,2026-08-20,2026-08-19,settled,685.64,USD
coinbase:1073150540,2026-08-20,2026-08-19,settled,525.04,USD
coinbase:1073150539,2026-08-20,2026-08-19,settled,2870.50,USD
coinbase:1073150541,2026-08-20,2026-08-19,settled,2952.64,USD
coinbase:1073150542,2026-08-20,2026-08-21,settled,46.42,USD
coinbase:1073150543,2026-08-20,2026-08-19,settled,1.17,USD
binance:6582465118,2026-08-20,2026-08-19,settled,577.63,USD
binance:6582465119,2026-08-20,2026-08-19,settled,1005.53,USD
binance:6582465120,2026-08-20,2026-08-19,settled,9052.55,USD
binance:6582465121,2026-08-20,2026-08-19,settled,981.49,USD
binance:6582465127,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465128,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465129,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465130,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465131,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465132,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465134,2026-08-20,2026-08-19,settled,5.49,USD
coinbase:1073150544,2026-08-20,2026-08-19,settled,34.62,USD
coinbase:1073150545,2026-08-20,2026-08-19,settled,39.56,USD
coinbase:1073150546,2026-08-20,2026-08-19,settled,35.59,USD
coinbase:1073150547,2026-08-20,2026-08-19,settled,10.18,USD
binance:6582465135,2026-08-20,2026-08-19,settled,18.55,USD
binance:6582465138,2026-08-20,2026-08-19,settled,16.48,USD
binance:6582465141,2026-08-20,2026-08-19,settled,5.49,USD
binance:6582465142,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582465143,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582465144,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465147,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465150,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582465152,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582465153,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582465154,2026-08-20,2026-08-22,settled,6.18,USD
binance:6582465155,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465158,2026-08-20,2026-08-19,settled,1235.05,USD
coinbase:1073150548,2026-08-20,2026-08-19,settled,1839.83,USD
coinbase:1073150549,2026-08-20,2026-08-19,settled,96.11,USD
binance:6582465159,2026-08-20,2026-08-19,settled,17.86,USD
coinbase:1073150550,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150551,2026-08-20,2026-08-19,settled,1839.02,USD
binance:6582465162,2026-08-20,2026-08-19,settled,5.50,USD
coinbase:1073150557,2026-08-20,2026-08-19,settled,200.46,USD
coinbase:1073150556,2026-08-20,2026-08-19,settled,26.45,USD
coinbase:1073150555,2026-08-20,2026-08-19,settled,2.69,USD
coinbase:1073150552,2026-08-20,2026-08-19,settled,13.47,USD
binance:6582465163,2026-08-20,2026-08-19,settled,17.86,USD
binance:6582465166,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582465167,2026-08-20,2026-08-21,settled,24.04,USD
binance:6582465171,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582465172,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582465173,2026-08-20,2026-08-19,settled,165.55,USD
binance:6582465174,2026-08-20,2026-08-19,settled,215.01,USD
binance:6582465179,2026-08-20,2026-08-19,settled,5.50,USD
coinbase:1073150558,2026-08-20,2026-08-19,settled,1270.56,USD
binance:6582465180,2026-08-20,2026-08-19,settled,1373.87,USD
binance:6582465184,2026-08-20,2026-08-19,settled,686.94,USD
coinbase:1073150559,2026-08-20,2026-08-19,settled,137.32,USD
coinbase:1073150560,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150572,2026-08-20,2026-08-19,settled,11251.85,USD
coinbase:1073150571,2026-08-20,2026-08-19,settled,50.02,USD
coinbase:1073150570,2026-08-20,2026-08-19,settled,12163.40,USD
coinbase:1073150569,2026-08-20,2026-08-19,settled,5899.72,USD
coinbase:1073150568,2026-08-20,2026-08-19,settled,1.50,USD
coinbase:1073150567,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150566,2026-08-20,2026-08-19,settled,712.62,USD
coinbase:1073150565,2026-08-20,2026-08-19,settled,50.03,USD
coinbase:1073150564,2026-08-20,2026-08-19,settled,18829.57,USD
coinbase:1073150563,2026-08-20,2026-08-19,settled,5174.29,USD
coinbase:1073150562,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150561,2026-08-20,2026-08-19,settled,1.17,USD
binance:6582465187,2026-08-20,2026-08-19,settled,5495.48,USD
binance:6582465188,2026-08-20,2026-08-19,settled,1373.87,USD
coinbase:1073150573,2026-08-20,2026-08-19,settled,3021.79,USD
binance:6582465189,2026-08-20,2026-08-19,settled,548.86,USD
binance:6582465190,2026-08-20,2026-08-19,settled,688.31,USD
binance:6582465191,2026-08-20,2026-08-19,settled,368.20,USD
binance:6582465192,2026-08-20,2026-08-19,settled,365.45,USD
coinbase:1073150576,2026-08-20,2026-08-19,settled,3116.41,USD
coinbase:1073150575,2026-08-20,2026-08-19,settled,3000.29,USD
kraken:105348787,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348788,2026-08-20,2026-08-19,settled,2341.09,USD
kraken:105348789,2026-08-20,2026-08-19,settled,501.30,USD
kraken:105348790,2026-08-20,2026-08-19,settled,2235.94,USD
kraken:105348791,2026-08-20,2026-08-19,settled,7551.90,USD
kraken:105348792,2026-08-20,2026-08-19,settled,26461.17,USD
kraken:105348793,2026-08-20,2026-08-19,settled,4778.29,USD
kraken:105348794,2026-08-20,2026-08-22,settled,31935.75,USD
kraken:105348795,2026-08-20,2026-08-19,settled,49999.94,USD
kraken:105348796,2026-08-20,2026-08-19,settled,250.00,USD
kraken:105348797,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348798,2026-08-20,2026-08-19,settled,252.58,USD
kraken:105348799,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348800,2026-08-20,2026-08-19,settled,4777.81,USD
kraken:105348801,2026-08-20,2026-08-19,settled,99.95,USD
kraken:105348802,2026-08-20,2026-08-19,settled,6062.55,USD
binance:6582465193,2026-08-20,2026-08-19,settled,2076.61,USD
binance:6582465194,2026-08-20,2026-08-19,settled,206.08,USD
coinbase:1073150577,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465195,2026-08-20,2026-08-19,settled,84.49,USD
binance:6582465209,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465212,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582465215,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465218,2026-08-20,2026-08-19,settled,312.57,USD
binance:6582465228,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582465231,2026-08-20,2026-08-21,settled,6.18,USD
binance:6582465232,2026-08-20,2026-08-19,settled,12.37,USD
binance:6582465233,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582465234,2026-08-20,2026-08-19,settled,3955.65,USD
binance:6582465235,2026-08-20,2026-08-19,settled,5.50,USD
coinbase:1073150578,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150579,2026-08-20,2026-08-19,settled,137.35,USD
coinbase:1073150580,2026-08-20,2026-08-19,settled,137.35,USD
binance:6582465236,2026-08-20,2026-08-19,settled,1374.00,USD
binance:6582465241,2026-08-20,2026-08-19,settled,2748.00,USD
binance:6582465242,2026-08-20,2026-08-19,settled,2679.30,USD
binance:6582465243,2026-08-20,2026-08-19,settled,68.70,USD
binance:6582465244,2026-08-20,2026-08-19,settled,206.10,USD
coinbase:1073150581,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582465251,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073150583,2026-08-20,2026-08-19,settled,10335.85,USD
coinbase:1073150582,2026-08-20,2026-08-19,settled,75.00,USD
coinbase:1073150584,2026-08-20,2026-08-19,settled,100.07,USD
coinbase:1073150585,2026-08-20,2026-08-19,settled,75.00,USD
binance:6582465252,2026-08-24,2026-08-21,settled,206.10,USD
binance:6582465253,2026-08-20,2026-08-19,settled,586.70,USD
coinbase:1073150586,2026-08-20,2026-08-21,settled,0.00,USD
coinbase:1073150587,2026-08-20,2026-08-19,settled,162.70,USD
binance:6582465254,2026-08-20,2026-08-19,settled,6446.12,USD
binance:6582465272,2026-08-20,2026-08-19,settled,59.08,USD
binance:6582465283,2026-08-20,2026-08-19,settled,192.36,USD
binance:6582465284,2026-08-20,2026-08-19,settled,345.56,USD
coinbase:1073150588,2026-08-20,2026-08-19,settled,1.48,USD
coinbase:1073150589,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582465285,2026-08-20,2026-08-19,settled,991.34,USD
binance:6582465286,2026-08-20,2026-08-19,settled,12.37,USD
coinbase:1073150590,2026-08-20,2026-08-19,settled,37.80,USD
binance:6582465287,2026-08-20,2026-08-19,settled,93.43,USD
coinbase:1073150592,2026-08-20,2026-08-21,settled,9435.27,USD
coinbase:1073150591,2026-08-20,2026-08-19,settled,644.95,USD
coinbase:1073150593,2026-08-20,2026-08-19,settled,14.43,USD
coinbase:1073150594,2026-08-20,2026-08-19,settled,55.27,USD
coinbase:1073150595,2026-08-20,2026-08-19,settled,100.26,USD
coinbase:1073150596,2026-08-20,2026-08-22,settled,0.01,USD
coinbase:1073150597,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150598,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465288,2026-08-20,2026-08-19,settled,7.56,USD
coinbase:1073150599,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465289,2026-08-21,2026-08-20,settled,6.87,USD
binance:6582465290,2026-08-20,2026-08-19,settled,656.08,USD
coinbase:1073150600,2026-08-20,2026-08-19,settled,486.73,USD
coinbase:1073150601,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465291,2026-08-20,2026-08-19,settled,559.90,USD
coinbase:1073150602,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465292,2026-08-20,2026-08-19,settled,99.61,USD
coinbase:1073150605,2026-08-20,2026-08-19,settled,706.60,USD
coinbase:1073150604,2026-08-20,2026-08-19,settled,420.00,USD
binance:6582465293,2026-08-20,2026-08-19,settled,21.30,USD
coinbase:1073150606,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465294,2026-08-20,2026-08-19,settled,19.24,USD
coinbase:1073150607,2026-08-20,2026-08-19,settled,40.49,USD
coinbase:1073150609,2026-08-24,2026-08-21,settled,1292.74,USD
coinbase:1073150608,2026-08-20,2026-08-19,settled,379.51,USD
binance:6582465295,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073150611,2026-08-20,2026-08-20,settled,420.00,USD
coinbase:1073150612,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150613,2026-08-20,2026-08-19,settled,247.51,USD
coinbase:1073150615,2026-08-20,2026-08-19,settled,686.70,USD
coinbase:1073150614,2026-08-20,2026-08-19,settled,1.17,USD
binance:6582465296,2026-08-20,2026-08-19,settled,212.28,USD
coinbase:1073150616,2026-08-20,2026-08-19,settled,2.39,USD
coinbase:1073150617,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073150618,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150619,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465298,2026-08-20,2026-08-19,settled,5.50,USD
coinbase:1073150620,2026-08-24,2026-08-21,settled,0.00,USD
binance:6582465299,2026-08-20,2026-08-19,settled,11.68,USD
coinbase:1073150621,2026-08-20,2026-08-19,settled,47.41,USD
coinbase:1073150622,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582465300,2026-08-20,2026-08-19,settled,59.08,USD
coinbase:1073150623,2026-08-20,2026-08-19,settled,1.04,USD
coinbase:1073150624,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073150633,2026-08-20,2026-08-19,settled,2.50,USD
coinbase:1073150632,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150631,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150630,2026-08-20,2026-08-19,settled,12163.54,USD
coinbase:1073150629,2026-08-20,2026-08-19,settled,12009.43,USD
coinbase:1073150628,2026-08-20,2026-08-19,settled,1991.73,USD
coinbase:1073150627,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150626,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073150625,2026-08-20,2026-08-19,settled,2.65,USD
coinbase:1073150639,2026-08-20,2026-08-19,settled,4708.59,USD
